order_id,user_id,event_date,order_sum,commission,delivery_fee
O16687_0_8615,16687,2025-01-18,10089.0,1294.0,0.0
O16690_0_9183,16690,2025-02-27,11639.0,1189.0,0.0
O16696_0_9429,16696,2025-01-26,9100.0,733.0,0.0
O16698_0_4857,16698,2025-02-24,13370.0,1301.0,0.0
O16700_0_3598,16700,2025-02-26,10732.0,975.0,0.0
O16702_0_8814,16702,2025-02-16,6647.0,852.0,0.0
O16703_0_2134,16703,2025-01-01,12613.0,1282.0,1490.0
O16707_0_4291,16707,2025-02-06,8565.0,653.0,0.0
O16710_0_7156,16710,2025-01-28,9541.0,1086.0,0.0
O16710_1_5981,16710,2025-02-02,11543.0,1187.0,0.0
O16711_0_7945,16711,2025-01-27,9642.0,1099.0,0.0
O16714_0_9357,16714,2025-01-23,10413.0,817.0,0.0
O16716_0_7789,16716,2025-02-17,8763.0,965.0,990.0
,16719,2025-01-10,,,
O16720_0_7678,16720,2025-02-23,10054.0,1193.0,0.0
O16720_1_5819,16720,2025-03-01,11273.0,842.0,0.0
O16721_0_9804,16721,2025-01-05,8949.0,798.0,0.0
O16722_0_5037,16722,2025-02-10,8204.0,879.0,0.0
O16722_1_1781,16722,2025-02-12,4676.0,405.0,0.0
O16723_0_9336,16723,2025-01-16,10233.0,1048.0,1490.0
O16724_0_8038,16724,2025-02-11,11015.0,1056.0,0.0
O16727_0_5770,16727,2025-01-22,10033.0,937.0,0.0
O16740_0_5322,16740,2025-02-20,9541.0,749.0,0.0
O16741_0_2215,16741,2025-01-21,9908.0,1101.0,0.0
O16742_0_6843,16742,2025-01-20,10420.0,1385.0,990.0
O16744_0_9407,16744,2025-01-01,9526.0,835.0,0.0
O16745_0_4362,16745,2025-02-12,11402.0,879.0,0.0
O16747_0_4984,16747,2025-02-28,9252.0,1026.0,0.0
O16748_0_3873,16748,2025-02-21,9249.0,807.0,0.0
O16756_0_4745,16756,2025-02-09,6397.0,638.0,0.0
O16757_0_9687,16757,2025-01-11,7854.0,943.0,0.0
O16758_0_5285,16758,2025-01-14,10746.0,1015.0,990.0
O16760_0_1192,16760,2025-01-22,10689.0,1033.0,0.0
O16762_0_7407,16762,2025-02-10,10495.0,1177.0,0.0
O16762_1_9632,16762,2025-02-11,10175.0,759.0,0.0
O16771_0_4437,16771,2025-02-04,9331.0,1183.0,0.0
O16772_0_1132,16772,2025-01-02,7899.0,781.0,0.0
O16776_0_6084,16776,2025-01-28,6887.0,485.0,0.0
O16782_0_3185,16782,2025-01-27,8320.0,1125.0,0.0
O16784_0_3221,16784,2025-02-02,11921.0,848.0,0.0
O16785_0_7882,16785,2025-01-09,10574.0,1537.0,0.0
O16786_0_7975,16786,2025-01-01,14809.0,1450.0,0.0
O16787_0_4456,16787,2025-02-05,12559.0,1146.0,1490.0
,16788,2025-01-17,,,
O16791_0_6903,16791,2025-01-02,7275.0,723.0,0.0
O16792_0_5450,16792,2025-02-02,10959.0,876.0,0.0
O16793_0_8872,16793,2025-01-03,10608.0,790.0,0.0
O16794_0_4923,16794,2025-01-14,11509.0,1036.0,990.0
O16797_0_2279,16797,2025-01-30,12913.0,1040.0,0.0
O16799_0_7415,16799,2025-02-22,12560.0,1677.0,0.0
O16800_0_1794,16800,2025-01-05,8480.0,741.0,0.0
O16800_1_6164,16800,2025-01-10,9065.0,648.0,0.0
O16801_0_6971,16801,2025-01-11,7513.0,780.0,0.0
O16807_0_1219,16807,2025-01-26,12504.0,1108.0,0.0
O16809_0_3079,16809,2025-01-05,8938.0,1028.0,0.0
O16819_0_2621,16819,2025-02-12,14078.0,1170.0,0.0
,16826,2025-01-29,,,
O16828_0_4486,16828,2025-02-19,12671.0,1241.0,0.0
O16830_0_6625,16830,2025-02-18,9943.0,903.0,0.0
O16840_0_4380,16840,2025-01-09,12341.0,965.0,990.0
O16841_0_6921,16841,2025-02-02,7239.0,774.0,0.0
O16842_0_3334,16842,2025-02-18,7985.0,933.0,990.0
O16843_0_2317,16843,2025-02-27,11801.0,1272.0,0.0
O16845_0_1223,16845,2025-01-31,8735.0,992.0,0.0
O16846_0_2334,16846,2025-02-02,7718.0,659.0,0.0
O16848_0_8178,16848,2025-01-24,11038.0,1123.0,0.0
O16849_0_8159,16849,2025-01-11,9646.0,1126.0,0.0
O16851_0_9749,16851,2025-02-09,8300.0,937.0,1490.0
O16855_0_7464,16855,2025-02-20,12619.0,1270.0,0.0
O16859_0_4205,16859,2025-01-13,12509.0,1397.0,0.0
O16860_0_4685,16860,2025-02-17,11736.0,1117.0,0.0
O16864_0_3631,16864,2025-02-08,10801.0,1117.0,0.0
O16864_1_2323,16864,2025-02-12,10025.0,1385.0,0.0
O16867_0_5010,16867,2025-02-16,12888.0,1218.0,0.0
O16868_0_4039,16868,2025-02-04,12724.0,1469.0,0.0
O16871_0_2247,16871,2025-02-07,10304.0,1152.0,0.0
O16876_0_6651,16876,2025-01-17,9854.0,1261.0,0.0
O16877_0_6437,16877,2025-02-23,11888.0,1319.0,0.0
O16878_0_8551,16878,2025-02-06,9927.0,1084.0,0.0
O16880_0_7218,16880,2025-02-19,11127.0,1163.0,0.0
O16880_1_9925,16880,2025-02-24,11364.0,1240.0,0.0
,16881,2025-01-13,11526.0,993.0,0.0
O16881_1_2616,16881,2025-01-18,8207.0,977.0,0.0
O16885_0_4007,16885,2025-02-01,11391.0,922.0,0.0
O16889_0_4133,16889,2025-02-15,9489.0,779.0,0.0
O16890_0_3199,16890,2025-02-03,8179.0,1031.0,0.0
O16890_1_8892,16890,2025-02-10,7306.0,984.0,0.0
O16892_0_8231,16892,2025-02-11,11179.0,590.0,0.0
O16894_0_7240,16894,2025-01-14,11594.0,1404.0,0.0
O16894_1_6919,16894,2025-01-21,6676.0,587.0,0.0
O16895_0_8457,16895,2025-02-18,7389.0,811.0,0.0
O16895_1_8393,16895,2025-02-23,11895.0,1318.0,0.0
O16896_0_8188,16896,2025-01-21,10715.0,965.0,0.0
O16897_0_7955,16897,2025-02-02,7548.0,551.0,0.0
,16901,2025-02-01,9263.0,1022.0,0.0
O16903_0_9226,16903,2025-01-27,11856.0,791.0,0.0
O16905_0_7511,16905,2025-02-08,9996.0,1243.0,0.0
O16907_0_2212,16907,2025-01-06,10424.0,933.0,0.0
O16909_0_2875,16909,2025-01-08,4371.0,430.0,0.0
O16910_0_6520,16910,2025-02-24,9082.0,707.0,990.0
O16912_0_1481,16912,2025-01-06,10509.0,1278.0,0.0
O16915_0_4370,16915,2025-01-13,12421.0,1073.0,0.0
O16916_0_4745,16916,2025-02-28,9138.0,966.0,0.0
O16924_0_5648,16924,2025-01-31,10987.0,1049.0,0.0
O16930_0_5364,16930,2025-02-27,10929.0,1039.0,0.0
O16931_0_6429,16931,2025-02-15,7840.0,876.0,0.0
O16932_0_1066,16932,2025-02-06,13548.0,1450.0,0.0
O16933_0_6871,16933,2025-02-23,8731.0,712.0,0.0
O16936_0_4426,16936,2025-01-24,9154.0,682.0,0.0
O16937_0_3874,16937,2025-01-31,13026.0,1753.0,1490.0
O16942_0_1615,16942,2025-02-26,10531.0,1632.0,0.0
O16943_0_8683,16943,2025-01-24,12790.0,1353.0,0.0
O16944_0_3077,16944,2025-01-30,6643.0,665.0,990.0
O16947_0_1139,16947,2025-01-04,10833.0,1264.0,0.0
O16950_0_7842,16950,2025-01-24,6375.0,667.0,0.0
O16953_0_9390,16953,2025-02-11,10162.0,973.0,0.0
O16954_0_3323,16954,2025-01-14,8034.0,845.0,0.0
O16956_0_2193,16956,2025-02-26,8506.0,876.0,0.0
O16957_0_1626,16957,2025-02-17,9456.0,945.0,0.0
O16959_0_4688,16959,2025-01-26,11598.0,1091.0,0.0
O16960_0_9090,16960,2025-01-18,11617.0,1339.0,0.0
O16961_0_3403,16961,2025-02-23,11118.0,1076.0,0.0
O16963_0_5022,16963,2025-01-01,12755.0,923.0,0.0
O16964_0_8077,16964,2025-02-15,8402.0,722.0,0.0
O16969_0_7580,16969,2025-02-28,11193.0,1059.0,0.0
O16972_0_5269,16972,2025-01-31,10188.0,1010.0,0.0
O16976_0_9764,16976,2025-01-06,10761.0,1245.0,0.0
O16977_0_8165,16977,2025-01-25,10224.0,1045.0,0.0
O16980_0_6632,16980,2025-02-07,8502.0,841.0,0.0
O16981_0_8739,16981,2025-02-27,9261.0,957.0,0.0
O16982_0_1752,16982,2025-02-20,8537.0,913.0,0.0
O16985_0_9176,16985,2025-01-28,7887.0,781.0,0.0
O16994_0_7708,16994,2025-02-13,10450.0,1050.0,0.0
O16995_0_7814,16995,2025-02-06,7120.0,763.0,0.0
O16997_0_2957,16997,2025-01-22,12812.0,1398.0,0.0
O16999_0_6239,16999,2025-02-20,6540.0,645.0,0.0
O17001_0_7746,17001,2025-01-02,8058.0,461.0,0.0
O17006_0_9918,17006,2025-02-25,7958.0,1087.0,990.0
O17013_0_1044,17013,2025-02-08,8785.0,750.0,0.0
O17021_0_6795,17021,2025-01-13,5373.0,497.0,0.0
O17030_0_3801,17030,2025-01-26,12879.0,1317.0,0.0
O17035_0_5542,17035,2025-01-25,10858.0,882.0,0.0
O17036_0_1121,17036,2025-02-19,6078.0,447.0,0.0
O17038_0_6429,17038,2025-01-03,10460.0,1398.0,0.0
O17043_0_3286,17043,2025-01-24,9616.0,884.0,0.0
O17045_0_4633,17045,2025-01-12,8287.0,1057.0,0.0
O17047_0_9931,17047,2025-01-11,11137.0,1103.0,0.0
O17051_0_8279,17051,2025-02-06,8985.0,600.0,0.0
O17051_1_8593,17051,2025-02-12,13753.0,1359.0,0.0
O17052_0_7374,17052,2025-01-11,8915.0,907.0,990.0
O17052_1_5380,17052,2025-01-14,9025.0,1231.0,990.0
O17055_0_1767,17055,2025-02-23,12672.0,1104.0,0.0
O17057_0_2746,17057,2025-02-26,9531.0,975.0,0.0
O17064_0_2984,17064,2025-02-06,6014.0,487.0,0.0
O17064_1_5064,17064,2025-02-08,13386.0,1250.0,0.0
O17065_0_4393,17065,2025-01-05,11407.0,1605.0,0.0
O17068_0_4144,17068,2025-01-25,9412.0,781.0,0.0
O17074_0_9691,17074,2025-02-08,8601.0,945.0,990.0
O17082_0_9514,17082,2025-01-05,11192.0,1080.0,0.0
,17086,2025-02-01,9305.0,861.0,0.0
O17086_1_9357,17086,2025-02-06,10452.0,1201.0,0.0
O17089_0_7299,17089,2025-02-06,9034.0,638.0,0.0
O17091_0_9143,17091,2025-02-24,12990.0,1648.0,1490.0
O17091_1_3466,17091,2025-02-26,7168.0,670.0,0.0
O17092_0_8854,17092,2025-01-25,9004.0,1150.0,0.0
O17093_0_4966,17093,2025-02-08,12285.0,1655.0,0.0
O17098_0_5406,17098,2025-02-09,11240.0,1042.0,0.0
O17100_0_8076,17100,2025-01-08,11340.0,851.0,0.0
O17100_1_3746,17100,2025-01-11,7676.0,692.0,0.0
O17103_0_1504,17103,2025-01-29,10010.0,869.0,0.0
O17104_0_1694,17104,2025-02-27,12584.0,1120.0,0.0
O17105_0_9265,17105,2025-02-21,9699.0,1163.0,0.0
O17111_0_9441,17111,2025-02-16,10297.0,904.0,0.0
O17114_0_3219,17114,2025-01-20,11468.0,1547.0,0.0
O17115_0_7420,17115,2025-02-03,11009.0,1021.0,1490.0
O17118_0_4915,17118,2025-01-22,8299.0,621.0,0.0
O17119_0_2812,17119,2025-01-24,14542.0,1106.0,0.0
O17119_1_8090,17119,2025-01-30,8846.0,575.0,0.0
O17123_0_3311,17123,2025-02-06,8739.0,505.0,0.0
O17126_0_8107,17126,2025-01-25,10126.0,1314.0,0.0
O17128_0_1956,17128,2025-01-11,12217.0,1284.0,990.0
O17129_0_9320,17129,2025-02-25,7816.0,880.0,0.0
O17131_0_8900,17131,2025-02-28,6935.0,493.0,0.0
O17138_0_6016,17138,2025-01-24,7333.0,701.0,0.0
O17138_1_4077,17138,2025-01-30,9548.0,907.0,0.0
O17141_0_2893,17141,2025-01-29,7068.0,671.0,0.0
O17145_0_1799,17145,2025-02-14,11777.0,1242.0,0.0
O17150_0_8761,17150,2025-01-06,9695.0,1036.0,990.0
O17154_0_7767,17154,2025-01-03,10092.0,1113.0,0.0
O17156_0_4019,17156,2025-01-27,10952.0,1010.0,0.0
O17159_0_4795,17159,2025-02-05,8971.0,699.0,0.0
O17160_0_8651,17160,2025-02-16,11972.0,1111.0,0.0
O17163_0_7077,17163,2025-01-24,11729.0,1470.0,0.0
O17166_0_9246,17166,2025-02-05,10533.0,751.0,0.0
O17167_0_7608,17167,2025-01-15,6704.0,712.0,0.0
O17173_0_4842,17173,2025-02-28,10155.0,1006.0,0.0
O17176_0_3266,17176,2025-02-13,8020.0,748.0,0.0
O17180_0_8450,17180,2025-02-17,9956.0,684.0,0.0
O17187_0_5469,17187,2025-01-31,10722.0,1196.0,0.0
O17187_1_2906,17187,2025-02-01,9455.0,646.0,0.0
O17188_0_7428,17188,2025-01-27,12805.0,1252.0,0.0
O17189_0_9821,17189,2025-02-15,7187.0,755.0,0.0
O17190_0_8474,17190,2025-01-16,12862.0,969.0,0.0
O17191_0_9014,17191,2025-02-08,8306.0,1018.0,0.0
O17191_1_3498,17191,2025-02-09,6762.0,661.0,0.0
O17191_2_3553,17191,2025-02-15,13382.0,1591.0,1490.0
O17197_0_1811,17197,2025-02-08,12942.0,1093.0,0.0
O17207_0_3155,17207,2025-02-08,11348.0,1152.0,0.0
O17226_0_6347,17226,2025-01-16,12355.0,1049.0,0.0
O17228_1_3159,17228,2025-01-19,9223.0,916.0,0.0
O17230_0_2512,17230,2025-01-22,10697.0,980.0,0.0
O17233_0_7382,17233,2025-01-22,10759.0,1241.0,0.0
O17238_0_6455,17238,2025-01-23,9068.0,955.0,0.0
O17238_1_3916,17238,2025-01-29,8557.0,1025.0,0.0
O17244_0_3234,17244,2025-01-31,10097.0,1192.0,0.0
O17245_0_5737,17245,2025-01-08,14499.0,1146.0,0.0
O17246_0_4663,17246,2025-02-17,8498.0,726.0,0.0
O17247_0_7369,17247,2025-01-13,10078.0,973.0,0.0
O17251_0_3394,17251,2025-02-21,9530.0,916.0,0.0
O17255_0_9058,17255,2025-01-04,9792.0,536.0,1490.0
O17258_0_5588,17258,2025-01-28,9973.0,941.0,0.0
O17262_0_5344,17262,2025-02-07,10910.0,1300.0,0.0
O17263_0_8307,17263,2025-02-23,9740.0,842.0,0.0
O17266_0_4030,17266,2025-02-02,10858.0,1243.0,0.0
O17267_0_8056,17267,2025-01-10,9393.0,1137.0,0.0
O17271_0_5099,17271,2025-02-08,5188.0,626.0,0.0
O17276_0_3135,17276,2025-02-25,6942.0,768.0,0.0
O17279_0_6958,17279,2025-02-27,8288.0,815.0,0.0
O17282_0_8223,17282,2025-02-27,10153.0,1187.0,0.0
O17286_0_2883,17286,2025-01-11,10313.0,1135.0,990.0
O17290_0_3415,17290,2025-02-25,11426.0,1237.0,0.0
O17291_0_7056,17291,2025-02-27,7813.0,1017.0,0.0
O17295_0_8786,17295,2025-01-15,10678.0,651.0,0.0
O17298_0_8498,17298,2025-02-24,11900.0,1264.0,0.0
O17298_1_8886,17298,2025-02-26,6766.0,549.0,0.0
O17300_0_8627,17300,2025-02-17,10708.0,912.0,0.0
O17300_1_5825,17300,2025-02-20,10835.0,1118.0,0.0
O17306_0_3545,17306,2025-02-03,10193.0,853.0,0.0
O17306_1_6703,17306,2025-02-04,10356.0,971.0,0.0
O17307_0_2557,17307,2025-02-06,9421.0,1139.0,0.0
O17307_1_2711,17307,2025-02-10,11035.0,1236.0,0.0
O17311_0_3774,17311,2025-01-15,7899.0,1164.0,1490.0
O17314_0_5557,17314,2025-01-26,10198.0,1275.0,0.0
O17315_0_6643,17315,2025-02-04,11106.0,1003.0,0.0
O17316_0_5420,17316,2025-02-03,11391.0,1308.0,0.0
O17318_0_8815,17318,2025-01-30,14692.0,1460.0,0.0
O17324_0_2674,17324,2025-01-06,11488.0,1059.0,0.0
O17324_1_6869,17324,2025-01-07,10809.0,1071.0,0.0
O17328_0_3070,17328,2025-02-24,7620.0,869.0,0.0
O17329_0_4243,17329,2025-01-18,8266.0,963.0,0.0
O17340_0_2264,17340,2025-01-26,10493.0,938.0,0.0
O17343_0_1615,17343,2025-02-19,13227.0,1327.0,1490.0
O17343_1_9311,17343,2025-02-21,11516.0,1209.0,0.0
O17343_2_3000,17343,2025-02-22,6165.0,695.0,0.0
O17346_0_9917,17346,2025-01-18,11390.0,958.0,0.0
O17348_0_3948,17348,2025-02-01,11124.0,730.0,990.0
O17349_0_3638,17349,2025-01-06,10198.0,835.0,0.0
O17353_0_8041,17353,2025-02-05,12404.0,1209.0,0.0
O17353_1_6185,17353,2025-02-11,10113.0,923.0,0.0
O17355_0_8287,17355,2025-02-04,10488.0,1020.0,0.0
O17355_1_1271,17355,2025-02-07,9741.0,1259.0,0.0
O17357_0_1679,17357,2025-02-11,9499.0,751.0,0.0
O17374_0_9012,17374,2025-02-21,9993.0,1092.0,0.0
O17378_0_9743,17378,2025-02-15,12061.0,1280.0,0.0
O17380_0_4786,17380,2025-02-03,13591.0,1202.0,0.0
O17384_0_7263,17384,2025-02-21,13177.0,1101.0,0.0
O17385_0_5994,17385,2025-02-16,11630.0,772.0,0.0
O17387_0_2001,17387,2025-01-31,10480.0,1137.0,0.0
O17390_0_8413,17390,2025-01-04,7352.0,760.0,0.0
O17394_0_8207,17394,2025-02-19,11919.0,1288.0,990.0
O17396_0_2289,17396,2025-01-07,8721.0,800.0,990.0
O17398_0_3936,17398,2025-02-21,10947.0,1286.0,0.0
O17402_0_5774,17402,2025-01-25,11646.0,1530.0,990.0
O17407_0_2562,17407,2025-01-22,12085.0,1369.0,0.0
O17408_0_5498,17408,2025-01-21,9941.0,1232.0,990.0
O17417_0_1342,17417,2025-01-26,11477.0,741.0,0.0
O17418_0_7843,17418,2025-01-28,10772.0,796.0,0.0
O17420_0_2517,17420,2025-01-22,11339.0,1181.0,0.0
O17420_1_1516,17420,2025-01-25,9400.0,806.0,0.0
O17421_0_2982,17421,2025-01-03,8803.0,1305.0,0.0
O17426_0_5913,17426,2025-02-28,11456.0,1109.0,990.0
O17428_0_3741,17428,2025-01-04,6982.0,852.0,0.0
O17429_0_6918,17429,2025-02-17,9380.0,957.0,0.0
O17430_0_8456,17430,2025-02-19,6397.0,577.0,990.0
O17434_0_2772,17434,2025-01-25,7688.0,661.0,0.0
O17437_0_8966,17437,2025-01-24,9383.0,1230.0,0.0
O17437_1_7484,17437,2025-01-29,9030.0,1071.0,0.0
O17442_0_6359,17442,2025-02-27,10904.0,857.0,0.0
O17444_0_4324,17444,2025-01-14,9061.0,985.0,0.0
O17447_0_3517,17447,2025-02-20,9291.0,940.0,0.0
O17451_0_4517,17451,2025-01-15,7381.0,684.0,0.0
O17455_0_9076,17455,2025-02-25,7326.0,712.0,1490.0
O17462_0_5705,17462,2025-01-24,9267.0,1033.0,990.0
O17462_1_9616,17462,2025-01-25,12835.0,1440.0,0.0
O17463_0_3769,17463,2025-02-02,10419.0,1074.0,0.0
O17463_1_4325,17463,2025-02-08,13182.0,1602.0,0.0
O17467_0_5356,17467,2025-02-22,10137.0,926.0,0.0
O17468_0_5422,17468,2025-01-31,8075.0,813.0,0.0
O17470_0_7825,17470,2025-01-03,8888.0,1020.0,0.0
O17473_0_8004,17473,2025-02-08,9516.0,1105.0,0.0
O17474_0_7803,17474,2025-01-01,9960.0,789.0,0.0
O17475_0_9730,17475,2025-01-24,9586.0,835.0,0.0
O17476_0_4483,17476,2025-01-10,7888.0,1007.0,0.0
O17476_1_4813,17476,2025-01-13,8906.0,1015.0,0.0
O17480_0_4143,17480,2025-02-08,10384.0,1218.0,0.0
O17483_0_9783,17483,2025-01-01,8973.0,859.0,0.0
O17485_0_5726,17485,2025-02-08,10511.0,896.0,0.0
O17488_0_7386,17488,2025-01-16,11472.0,1482.0,0.0
O17488_1_1924,17488,2025-01-19,9386.0,838.0,990.0
O17488_2_7538,17488,2025-01-22,13782.0,1318.0,0.0
O17493_0_7804,17493,2025-02-13,11645.0,1331.0,1490.0
O17497_0_6948,17497,2025-01-29,8134.0,734.0,0.0
O17498_0_9235,17498,2025-01-30,11892.0,1930.0,0.0
O17500_0_1576,17500,2025-02-06,8560.0,985.0,0.0
O17500_1_1115,17500,2025-02-13,12886.0,1559.0,0.0
O17505_0_4349,17505,2025-01-06,12473.0,1058.0,0.0
O17506_0_8271,17506,2025-02-07,11946.0,1195.0,0.0
O17507_0_8352,17507,2025-02-24,13817.0,1808.0,0.0
O17509_0_3746,17509,2025-02-09,8553.0,569.0,0.0
O17512_0_3411,17512,2025-02-25,8466.0,854.0,0.0
O17513_0_9903,17513,2025-01-01,11003.0,925.0,0.0
,17517,2025-01-07,,,
O17520_0_3809,17520,2025-01-30,6931.0,684.0,0.0
O17526_0_7258,17526,2025-01-06,10361.0,1207.0,0.0
O17534_0_3790,17534,2025-01-03,13102.0,1724.0,0.0
O17534_1_4446,17534,2025-01-07,10070.0,675.0,0.0
O17539_0_7975,17539,2025-02-16,11956.0,849.0,0.0
O17542_0_3687,17542,2025-01-17,9018.0,917.0,0.0
O17543_0_4775,17543,2025-01-19,9420.0,948.0,0.0
O17550_0_7399,17550,2025-01-16,8719.0,967.0,0.0
O17553_0_9071,17553,2025-02-11,7231.0,830.0,0.0
O17556_0_8294,17556,2025-01-19,13409.0,1272.0,0.0
O17566_0_7665,17566,2025-02-07,9625.0,661.0,0.0
O17567_0_7071,17567,2025-01-08,9125.0,1025.0,0.0
O17571_0_6504,17571,2025-02-02,10104.0,1245.0,0.0
O17572_0_7722,17572,2025-01-28,12413.0,1158.0,0.0
O17574_0_8889,17574,2025-01-14,9674.0,1093.0,0.0
O17576_0_1040,17576,2025-01-05,9559.0,837.0,0.0
O17577_0_5960,17577,2025-01-10,10705.0,543.0,0.0
O17577_1_7724,17577,2025-01-11,9944.0,583.0,0.0
O17584_0_2300,17584,2025-01-18,10199.0,556.0,0.0
O17588_0_2718,17588,2025-02-18,9733.0,921.0,0.0
O17589_0_1752,17589,2025-01-06,8083.0,769.0,0.0
O17590_0_6049,17590,2025-02-18,10329.0,1069.0,0.0
O17592_0_5617,17592,2025-01-13,9466.0,1164.0,0.0
O17592_1_6023,17592,2025-01-17,7009.0,653.0,990.0
O17599_0_8008,17599,2025-01-13,9235.0,994.0,0.0
O17603_0_6027,17603,2025-02-12,12196.0,1553.0,0.0
O17604_0_6138,17604,2025-02-07,4954.0,491.0,0.0
O17606_0_5050,17606,2025-02-25,9397.0,1374.0,0.0
O17607_0_5708,17607,2025-01-25,12172.0,884.0,0.0
O17610_0_7990,17610,2025-01-29,10692.0,953.0,0.0
O17612_0_1314,17612,2025-01-06,11970.0,1283.0,0.0
O17614_0_2711,17614,2025-01-07,6518.0,900.0,990.0
O17616_0_4000,17616,2025-01-29,13076.0,1470.0,0.0
,17621,2025-01-12,8581.0,984.0,0.0
O17622_0_9214,17622,2025-02-21,12011.0,1228.0,0.0
O17624_0_4208,17624,2025-02-10,9780.0,842.0,0.0
O17627_0_9370,17627,2025-02-04,7327.0,862.0,0.0
,17628,2025-02-22,5614.0,465.0,0.0
O17631_0_3421,17631,2025-01-01,7837.0,900.0,1490.0
O17633_0_2423,17633,2025-01-28,11790.0,695.0,0.0
O17636_0_8474,17636,2025-02-18,10996.0,935.0,0.0
O17638_0_2863,17638,2025-01-06,7141.0,644.0,0.0
O17639_0_4282,17639,2025-02-22,9741.0,866.0,0.0
O17642_0_6653,17642,2025-01-13,11783.0,1164.0,0.0
O17645_0_7801,17645,2025-02-02,11260.0,1280.0,0.0
O17647_0_6763,17647,2025-01-03,8233.0,1003.0,0.0
O17649_0_2704,17649,2025-02-01,11814.0,1274.0,0.0
O17655_0_9307,17655,2025-02-20,6670.0,329.0,1490.0
O17657_0_4270,17657,2025-01-07,12027.0,1033.0,0.0
O17658_0_2424,17658,2025-02-27,12075.0,936.0,0.0
O17664_0_7791,17664,2025-02-11,10140.0,1004.0,0.0
O17664_1_1557,17664,2025-02-13,9911.0,967.0,0.0
O17665_0_6013,17665,2025-01-05,9467.0,904.0,0.0
O17671_0_7350,17671,2025-01-09,6391.0,470.0,0.0
O17671_1_3012,17671,2025-01-14,7885.0,1241.0,0.0
O17672_0_6124,17672,2025-01-25,11784.0,860.0,0.0
O17675_0_1625,17675,2025-02-05,10426.0,843.0,0.0
O17681_0_7880,17681,2025-01-18,6918.0,610.0,0.0
O17683_0_2763,17683,2025-01-10,9872.0,1112.0,0.0
O17687_0_7652,17687,2025-01-03,8036.0,995.0,0.0
O17691_0_4419,17691,2025-01-07,8951.0,979.0,0.0
O17692_0_1463,17692,2025-01-23,10428.0,1259.0,0.0
O17694_0_9659,17694,2025-02-14,8603.0,1034.0,990.0
O17695_0_9967,17695,2025-02-03,11798.0,1540.0,0.0
O17697_0_6386,17697,2025-02-11,11136.0,1134.0,0.0
O17698_0_2729,17698,2025-01-24,13494.0,1257.0,0.0
O17700_0_9850,17700,2025-02-23,10669.0,1181.0,0.0
O17704_0_3574,17704,2025-01-19,7192.0,762.0,990.0
O17711_0_5074,17711,2025-01-31,8296.0,821.0,1490.0
O17716_0_1569,17716,2025-02-12,10687.0,958.0,0.0
O17717_0_2593,17717,2025-01-21,10405.0,1085.0,0.0
O17719_0_1985,17719,2025-01-25,8056.0,745.0,0.0
O17720_0_7294,17720,2025-01-12,11317.0,1151.0,0.0
O17723_0_6960,17723,2025-01-10,8456.0,808.0,0.0
O17725_0_6608,17725,2025-01-23,5696.0,691.0,0.0
O17728_0_1187,17728,2025-02-22,10696.0,1289.0,0.0
O17729_0_2403,17729,2025-02-19,12497.0,1270.0,0.0
O17733_0_2143,17733,2025-02-23,11460.0,1179.0,0.0
O17735_0_1038,17735,2025-02-01,12705.0,1650.0,0.0
O17736_0_5191,17736,2025-02-04,11905.0,1461.0,0.0
O17739_0_4154,17739,2025-02-14,9854.0,823.0,0.0
O17742_0_2320,17742,2025-02-21,10966.0,1236.0,0.0
O17744_0_6703,17744,2025-02-12,13896.0,1272.0,0.0
O17747_0_5526,17747,2025-02-26,10736.0,859.0,0.0
O17747_1_8316,17747,2025-02-27,12299.0,1413.0,0.0
O17753_0_8717,17753,2025-01-11,11331.0,1057.0,0.0
O17756_0_6264,17756,2025-01-29,10447.0,826.0,0.0
O17762_0_4736,17762,2025-02-13,9692.0,1060.0,0.0
O17767_0_4553,17767,2025-01-21,9127.0,831.0,0.0
O17767_1_4456,17767,2025-01-27,9045.0,598.0,0.0
O17768_0_1848,17768,2025-01-29,10395.0,1235.0,0.0
O17771_0_1951,17771,2025-01-02,10226.0,1157.0,0.0
O17772_0_1590,17772,2025-02-12,11018.0,571.0,0.0
O17775_0_7599,17775,2025-01-10,11972.0,1277.0,0.0
O17780_0_7005,17780,2025-02-13,8945.0,732.0,0.0
O17780_1_2259,17780,2025-02-18,9687.0,846.0,990.0
O17781_0_1938,17781,2025-02-05,11383.0,1148.0,0.0
O17782_0_9603,17782,2025-01-19,12161.0,1247.0,0.0
O17783_0_7257,17783,2025-01-14,10283.0,1170.0,0.0
O17785_0_4416,17785,2025-01-12,14078.0,1070.0,0.0
O17789_0_1756,17789,2025-01-21,8830.0,749.0,1490.0
O17791_0_1984,17791,2025-01-19,11117.0,935.0,0.0
O17792_0_9763,17792,2025-01-04,7870.0,819.0,0.0
O17793_0_9766,17793,2025-02-08,7929.0,813.0,0.0
O17799_0_5333,17799,2025-01-10,9742.0,1110.0,0.0
O17799_1_4528,17799,2025-01-11,8790.0,571.0,0.0
O17802_0_4576,17802,2025-02-02,9745.0,907.0,0.0
O17803_0_1281,17803,2025-02-14,12916.0,1484.0,0.0
O17815_0_7468,17815,2025-01-30,9508.0,818.0,0.0
O17816_0_7456,17816,2025-02-22,5834.0,379.0,0.0
